Datetime,Energy_kW,hour,day_of_week,is_weekend,lag_1,rolling_mean_3
2024-02-20 06:00:00,2.81,6,1,0,2.56,2.6433333333333335
2024-02-20 07:00:00,4.12,7,1,0,2.81,3.1633333333333336
2024-02-20 08:00:00,3.97,8,1,0,4.12,3.6333333333333333
2024-02-20 09:00:00,4.6,9,1,0,3.97,4.2299999999999995
2024-02-20 10:00:00,4.0,10,1,0,4.6,4.19
2024-02-20 11:00:00,4.11,11,1,0,4.0,4.236666666666667
2024-02-20 12:00:00,4.11,12,1,0,4.11,4.073333333333333
2024-02-20 13:00:00,3.13,13,1,0,4.11,3.7833333333333337
2024-02-20 14:00:00,2.89,14,1,0,3.13,3.376666666666667
2024-02-20 15:00:00,3.2,15,1,0,2.89,3.0733333333333337
2024-02-20 16:00:00,2.82,16,1,0,3.2,2.97
2024-02-20 17:00:00,3.01,17,1,0,2.82,3.01
2024-02-20 18:00:00,4.58,18,1,0,3.01,3.47
2024-02-20 19:00:00,5.18,19,1,0,4.58,4.256666666666667
2024-02-20 20:00:00,4.51,20,1,0,5.18,4.756666666666667
2024-02-20 21:00:00,3.01,21,1,0,4.51,4.233333333333333
2024-02-20 22:00:00,2.68,22,1,0,3.01,3.4
2024-02-20 23:00:00,2.63,23,1,0,2.68,2.7733333333333334
2024-02-21 00:00:00,2.52,0,2,0,2.63,2.61
2024-02-21 01:00:00,2.53,1,2,0,2.52,2.56
2024-02-21 02:00:00,2.56,2,2,0,2.53,2.5366666666666666
2024-02-21 03:00:00,2.53,3,2,0,2.56,2.5399999999999996
2024-02-21 04:00:00,2.75,4,2,0,2.53,2.6133333333333333
2024-02-21 05:00:00,3.0,5,2,0,2.75,2.76
2024-02-21 06:00:00,2.84,6,2,0,3.0,2.8633333333333333
2024-02-21 07:00:00,3.98,7,2,0,2.84,3.2733333333333334
2024-02-21 08:00:00,4.24,8,2,0,3.98,3.686666666666667
2024-02-21 09:00:00,4.77,9,2,0,4.24,4.33
2024-02-21 10:00:00,4.09,10,2,0,4.77,4.366666666666666
2024-02-21 11:00:00,4.58,11,2,0,4.09,4.4799999999999995
2024-02-21 12:00:00,4.59,12,2,0,4.58,4.42
2024-02-21 13:00:00,2.84,13,2,0,4.59,4.003333333333333
2024-02-21 14:00:00,3.07,14,2,0,2.84,3.5
2024-02-21 15:00:00,3.28,15,2,0,3.07,3.063333333333333
2024-02-21 16:00:00,2.88,16,2,0,3.28,3.0766666666666667
2024-02-21 17:00:00,2.91,17,2,0,2.88,3.0233333333333334
2024-02-21 18:00:00,4.64,18,2,0,2.91,3.4766666666666666
2024-02-21 19:00:00,4.55,19,2,0,4.64,4.033333333333333
2024-02-21 20:00:00,4.63,20,2,0,4.55,4.6066666666666665
2024-02-21 21:00:00,2.71,21,2,0,4.63,3.963333333333333
2024-02-21 22:00:00,2.56,22,2,0,2.71,3.3000000000000003
2024-02-21 23:00:00,2.4,23,2,0,2.56,2.5566666666666666
2024-02-22 00:00:00,2.61,0,3,0,2.4,2.5233333333333334
2024-02-22 01:00:00,2.25,1,3,0,2.61,2.42
2024-02-22 02:00:00,2.63,2,3,0,2.25,2.4966666666666666
2024-02-22 03:00:00,2.73,3,3,0,2.63,2.5366666666666666
2024-02-22 04:00:00,2.16,4,3,0,2.73,2.5066666666666664
2024-02-22 05:00:00,2.63,5,3,0,2.16,2.506666666666667
2024-02-22 06:00:00,3.21,6,3,0,2.63,2.6666666666666665
2024-02-22 07:00:00,4.02,7,3,0,3.21,3.2866666666666666
2024-02-22 08:00:00,4.59,8,3,0,4.02,3.94
2024-02-22 09:00:00,4.34,9,3,0,4.59,4.316666666666666
2024-02-22 10:00:00,4.12,10,3,0,4.34,4.35
2024-02-22 11:00:00,4.25,11,3,0,4.12,4.236666666666667
2024-02-22 12:00:00,4.37,12,3,0,4.25,4.246666666666667
2024-02-22 13:00:00,2.98,13,3,0,4.37,3.8666666666666667
2024-02-22 14:00:00,3.07,14,3,0,2.98,3.473333333333333
2024-02-22 15:00:00,2.78,15,3,0,3.07,2.9433333333333334
2024-02-22 16:00:00,2.99,16,3,0,2.78,2.9466666666666668
2024-02-22 17:00:00,2.68,17,3,0,2.99,2.8166666666666664
2024-02-22 18:00:00,4.74,18,3,0,2.68,3.47
2024-02-22 19:00:00,4.58,19,3,0,4.74,4.0
2024-02-22 20:00:00,4.61,20,3,0,4.58,4.6433333333333335
2024-02-22 21:00:00,3.21,21,3,0,4.61,4.133333333333334
2024-02-22 22:00:00,2.78,22,3,0,3.21,3.533333333333333
2024-02-22 23:00:00,2.68,23,3,0,2.78,2.89
2024-02-23 00:00:00,2.35,0,4,0,2.68,2.6033333333333335
2024-02-23 01:00:00,2.5,1,4,0,2.35,2.5100000000000002
2024-02-23 02:00:00,2.81,2,4,0,2.5,2.5533333333333332
2024-02-23 03:00:00,2.59,3,4,0,2.81,2.6333333333333333
2024-02-23 04:00:00,3.03,4,4,0,2.59,2.81
2024-02-23 05:00:00,2.64,5,4,0,3.03,2.7533333333333334
2024-02-23 06:00:00,3.0,6,4,0,2.64,2.89
2024-02-23 07:00:00,4.2,7,4,0,3.0,3.28
2024-02-23 08:00:00,4.29,8,4,0,4.2,3.83
2024-02-23 09:00:00,4.23,9,4,0,4.29,4.24
2024-02-23 10:00:00,4.41,10,4,0,4.23,4.31
2024-02-23 11:00:00,4.46,11,4,0,4.41,4.366666666666667
2024-02-23 12:00:00,4.11,12,4,0,4.46,4.326666666666667
2024-02-23 13:00:00,2.7,13,4,0,4.11,3.7566666666666664
2024-02-23 14:00:00,2.6,14,4,0,2.7,3.1366666666666667
2024-02-23 15:00:00,3.07,15,4,0,2.6,2.7900000000000005
2024-02-23 16:00:00,2.74,16,4,0,3.07,2.8033333333333332
2024-02-23 17:00:00,2.53,17,4,0,2.74,2.78
2024-02-23 18:00:00,4.84,18,4,0,2.53,3.3699999999999997
2024-02-23 19:00:00,5.26,19,4,0,4.84,4.21
2024-02-23 20:00:00,4.76,20,4,0,5.26,4.953333333333333
2024-02-23 21:00:00,3.13,21,4,0,4.76,4.383333333333333
2024-02-23 22:00:00,2.58,22,4,0,3.13,3.4899999999999998
2024-02-23 23:00:00,2.55,23,4,0,2.58,2.7533333333333334
2024-02-24 00:00:00,2.45,0,5,1,2.55,2.526666666666667
2024-02-24 01:00:00,2.21,1,5,1,2.45,2.4033333333333333
2024-02-24 02:00:00,2.32,2,5,1,2.21,2.3266666666666667
2024-02-24 03:00:00,2.33,3,5,1,2.32,2.2866666666666666
2024-02-24 04:00:00,2.14,4,5,1,2.33,2.263333333333333
2024-02-24 05:00:00,2.47,5,5,1,2.14,2.313333333333334
2024-02-24 06:00:00,2.64,6,5,1,2.47,2.416666666666667
2024-02-24 07:00:00,3.82,7,5,1,2.64,2.9766666666666666
2024-02-24 08:00:00,4.08,8,5,1,3.82,3.513333333333333
2024-02-24 09:00:00,3.79,9,5,1,4.08,3.8966666666666665
2024-02-24 10:00:00,3.98,10,5,1,3.79,3.9499999999999997
2024-02-24 11:00:00,3.97,11,5,1,3.98,3.9133333333333327
2024-02-24 12:00:00,4.19,12,5,1,3.97,4.046666666666667
2024-02-24 13:00:00,2.76,13,5,1,4.19,3.6399999999999992
2024-02-24 14:00:00,2.66,14,5,1,2.76,3.203333333333333
2024-02-24 15:00:00,2.83,15,5,1,2.66,2.75
2024-02-24 16:00:00,2.95,16,5,1,2.83,2.813333333333333
2024-02-24 17:00:00,2.78,17,5,1,2.95,2.853333333333333
2024-02-24 18:00:00,4.47,18,5,1,2.78,3.4
2024-02-24 19:00:00,4.21,19,5,1,4.47,3.82
2024-02-24 20:00:00,4.26,20,5,1,4.21,4.3133333333333335
2024-02-24 21:00:00,2.61,21,5,1,4.26,3.693333333333333
2024-02-24 22:00:00,2.15,22,5,1,2.61,3.0066666666666664
2024-02-24 23:00:00,2.23,23,5,1,2.15,2.3299999999999996
2024-02-25 00:00:00,2.29,0,6,1,2.23,2.223333333333333
2024-02-25 01:00:00,2.38,1,6,1,2.29,2.2999999999999994
2024-02-25 02:00:00,2.26,2,6,1,2.38,2.309999999999999
2024-02-25 03:00:00,2.37,3,6,1,2.26,2.3366666666666664
2024-02-25 04:00:00,2.29,4,6,1,2.37,2.306666666666666
2024-02-25 05:00:00,1.88,5,6,1,2.29,2.1799999999999997
2024-02-25 06:00:00,2.49,6,6,1,1.88,2.22
2024-02-25 07:00:00,3.95,7,6,1,2.49,2.773333333333333
2024-02-25 08:00:00,3.73,8,6,1,3.95,3.39
2024-02-25 09:00:00,4.09,9,6,1,3.73,3.9233333333333333
2024-02-25 10:00:00,4.28,10,6,1,4.09,4.033333333333332
2024-02-25 11:00:00,4.22,11,6,1,4.28,4.196666666666666
2024-02-25 12:00:00,3.93,12,6,1,4.22,4.1433333333333335
2024-02-25 13:00:00,2.97,13,6,1,3.93,3.7066666666666666
2024-02-25 14:00:00,2.7,14,6,1,2.97,3.1999999999999997
2024-02-25 15:00:00,2.61,15,6,1,2.7,2.76
2024-02-25 16:00:00,2.55,16,6,1,2.61,2.6199999999999997
2024-02-25 17:00:00,2.61,17,6,1,2.55,2.5899999999999994
2024-02-25 18:00:00,4.4,18,6,1,2.61,3.186666666666666
2024-02-25 19:00:00,4.51,19,6,1,4.4,3.84
2024-02-25 20:00:00,4.51,20,6,1,4.51,4.473333333333334
2024-02-25 21:00:00,2.68,21,6,1,4.51,3.9
2024-02-25 22:00:00,2.36,22,6,1,2.68,3.183333333333333
2024-02-25 23:00:00,2.51,23,6,1,2.36,2.516666666666666
2024-02-26 00:00:00,2.77,0,0,0,2.51,2.5466666666666664
2024-02-26 01:00:00,2.28,1,0,0,2.77,2.5199999999999996
2024-02-26 02:00:00,2.07,2,0,0,2.28,2.373333333333333
2024-02-26 03:00:00,2.77,3,0,0,2.07,2.373333333333333
2024-02-26 04:00:00,2.31,4,0,0,2.77,2.383333333333333
2024-02-26 05:00:00,2.54,5,0,0,2.31,2.5399999999999996
2024-02-26 06:00:00,2.75,6,0,0,2.54,2.533333333333333
2024-02-26 07:00:00,3.92,7,0,0,2.75,3.07
2024-02-26 08:00:00,4.39,8,0,0,3.92,3.686666666666666
2024-02-26 09:00:00,4.43,9,0,0,4.39,4.246666666666666
2024-02-26 10:00:00,4.16,10,0,0,4.43,4.326666666666666
2024-02-26 11:00:00,3.76,11,0,0,4.16,4.116666666666666
2024-02-26 12:00:00,4.17,12,0,0,3.76,4.029999999999999
2024-02-26 13:00:00,3.06,13,0,0,4.17,3.6633333333333327
2024-02-26 14:00:00,2.68,14,0,0,3.06,3.303333333333333
2024-02-26 15:00:00,3.02,15,0,0,2.68,2.9199999999999995
2024-02-26 16:00:00,2.98,16,0,0,3.02,2.8933333333333326
2024-02-26 17:00:00,3.1,17,0,0,2.98,3.0333333333333328
2024-02-26 18:00:00,4.8,18,0,0,3.1,3.6266666666666665
2024-02-26 19:00:00,4.59,19,0,0,4.8,4.163333333333333
2024-02-26 20:00:00,5.02,20,0,0,4.59,4.803333333333333
2024-02-26 21:00:00,2.95,21,0,0,5.02,4.1866666666666665
2024-02-26 22:00:00,2.57,22,0,0,2.95,3.5133333333333323
2024-02-26 23:00:00,2.39,23,0,0,2.57,2.6366666666666663
2024-02-27 00:00:00,2.5,0,1,0,2.39,2.486666666666666
2024-02-27 01:00:00,2.41,1,1,0,2.5,2.433333333333333
2024-02-27 02:00:00,2.55,2,1,0,2.41,2.486666666666666
2024-02-27 03:00:00,2.93,3,1,0,2.55,2.6299999999999994
2024-02-27 04:00:00,2.31,4,1,0,2.93,2.5966666666666662
2024-02-27 05:00:00,2.26,5,1,0,2.31,2.4999999999999996
2024-02-27 06:00:00,3.28,6,1,0,2.26,2.616666666666666
2024-02-27 07:00:00,4.24,7,1,0,3.28,3.2599999999999993
2024-02-27 08:00:00,4.15,8,1,0,4.24,3.8899999999999992
2024-02-27 09:00:00,4.49,9,1,0,4.15,4.293333333333333
2024-02-27 10:00:00,4.16,10,1,0,4.49,4.266666666666667
2024-02-27 11:00:00,4.65,11,1,0,4.16,4.433333333333333
2024-02-27 12:00:00,4.42,12,1,0,4.65,4.409999999999999
2024-02-27 13:00:00,2.89,13,1,0,4.42,3.9866666666666664
2024-02-27 14:00:00,3.42,14,1,0,2.89,3.576666666666666
2024-02-27 15:00:00,2.86,15,1,0,3.42,3.056666666666666
2024-02-27 16:00:00,3.13,16,1,0,2.86,3.1366666666666654
2024-02-27 17:00:00,3.04,17,1,0,3.13,3.0099999999999993
2024-02-27 18:00:00,5.05,18,1,0,3.04,3.7399999999999998
2024-02-27 19:00:00,5.1,19,1,0,5.05,4.396666666666666
2024-02-27 20:00:00,4.79,20,1,0,5.1,4.9799999999999995
2024-02-27 21:00:00,2.83,21,1,0,4.79,4.239999999999999
2024-02-27 22:00:00,2.68,22,1,0,2.83,3.433333333333333
2024-02-27 23:00:00,2.45,23,1,0,2.68,2.653333333333333
2024-02-28 00:00:00,2.99,0,2,0,2.45,2.7066666666666666
2024-02-28 01:00:00,2.62,1,2,0,2.99,2.686666666666666
2024-02-28 02:00:00,2.52,2,2,0,2.62,2.7099999999999995
2024-02-28 03:00:00,2.63,3,2,0,2.52,2.5899999999999994
2024-02-28 04:00:00,2.32,4,2,0,2.63,2.4899999999999998
2024-02-28 05:00:00,2.4,5,2,0,2.32,2.4499999999999993
2024-02-28 06:00:00,3.23,6,2,0,2.4,2.649999999999999
2024-02-28 07:00:00,4.16,7,2,0,3.23,3.2633333333333323
2024-02-28 08:00:00,4.08,8,2,0,4.16,3.823333333333333
2024-02-28 09:00:00,4.4,9,2,0,4.08,4.213333333333332
2024-02-28 10:00:00,4.53,10,2,0,4.4,4.336666666666666
2024-02-28 11:00:00,4.43,11,2,0,4.53,4.453333333333332
2024-02-28 12:00:00,4.49,12,2,0,4.43,4.4833333333333325
2024-02-28 13:00:00,2.84,13,2,0,4.49,3.9199999999999995
2024-02-28 14:00:00,2.71,14,2,0,2.84,3.346666666666666
2024-02-28 15:00:00,3.29,15,2,0,2.71,2.9466666666666654
2024-02-28 16:00:00,2.93,16,2,0,3.29,2.976666666666666
2024-02-28 17:00:00,2.94,17,2,0,2.93,3.0533333333333323
2024-02-28 18:00:00,5.06,18,2,0,2.94,3.643333333333332
2024-02-28 19:00:00,4.9,19,2,0,5.06,4.3
2024-02-28 20:00:00,4.88,20,2,0,4.9,4.946666666666665
2024-02-28 21:00:00,3.42,21,2,0,4.88,4.3999999999999995
2024-02-28 22:00:00,2.46,22,2,0,3.42,3.586666666666666
2024-02-28 23:00:00,2.78,23,2,0,2.46,2.8866666666666654
2024-02-29 00:00:00,2.61,0,3,0,2.78,2.616666666666666
2024-02-29 01:00:00,2.65,1,3,0,2.61,2.6799999999999993
2024-02-29 02:00:00,2.9,2,3,0,2.65,2.719999999999999
2024-02-29 03:00:00,2.7,3,3,0,2.9,2.7499999999999987
2024-02-29 04:00:00,2.7,4,3,0,2.7,2.7666666666666657
2024-02-29 05:00:00,2.81,5,3,0,2.7,2.736666666666666
2024-02-29 06:00:00,2.92,6,3,0,2.81,2.809999999999999
2024-02-29 07:00:00,4.13,7,3,0,2.92,3.2866666666666653
2024-02-29 08:00:00,4.09,8,3,0,4.13,3.7133333333333325
2024-02-29 09:00:00,3.9,9,3,0,4.09,4.039999999999998
2024-02-29 10:00:00,4.71,10,3,0,3.9,4.2333333333333325
2024-02-29 11:00:00,4.07,11,3,0,4.71,4.226666666666666
2024-02-29 12:00:00,4.25,12,3,0,4.07,4.343333333333333
2024-02-29 13:00:00,2.94,13,3,0,4.25,3.7533333333333325
2024-02-29 14:00:00,3.06,14,3,0,2.94,3.416666666666666
2024-02-29 15:00:00,3.16,15,3,0,3.06,3.053333333333333
2024-02-29 16:00:00,3.17,16,3,0,3.16,3.1299999999999994
2024-02-29 17:00:00,2.88,17,3,0,3.17,3.069999999999999
2024-02-29 18:00:00,4.76,18,3,0,2.88,3.603333333333333
2024-02-29 19:00:00,4.85,19,3,0,4.76,4.163333333333333
2024-02-29 20:00:00,4.75,20,3,0,4.85,4.786666666666666
2024-02-29 21:00:00,3.32,21,3,0,4.75,4.306666666666666
2024-02-29 22:00:00,2.69,22,3,0,3.32,3.586666666666666
2024-02-29 23:00:00,2.74,23,3,0,2.69,2.916666666666666
2024-03-01 00:00:00,2.73,0,4,0,2.74,2.7199999999999993
2024-03-01 01:00:00,2.83,1,4,0,2.73,2.766666666666666
2024-03-01 02:00:00,2.64,2,4,0,2.83,2.733333333333333
2024-03-01 03:00:00,2.34,3,4,0,2.64,2.6033333333333326
2024-03-01 04:00:00,2.68,4,4,0,2.34,2.553333333333333
2024-03-01 05:00:00,2.47,5,4,0,2.68,2.496666666666666
2024-03-01 06:00:00,2.89,6,4,0,2.47,2.6799999999999997
2024-03-01 07:00:00,4.42,7,4,0,2.89,3.26
2024-03-01 08:00:00,4.55,8,4,0,4.42,3.953333333333333
2024-03-01 09:00:00,4.3,9,4,0,4.55,4.423333333333333
2024-03-01 10:00:00,4.36,10,4,0,4.3,4.403333333333332
2024-03-01 11:00:00,4.64,11,4,0,4.36,4.433333333333333
2024-03-01 12:00:00,4.35,12,4,0,4.64,4.449999999999999
2024-03-01 13:00:00,3.52,13,4,0,4.35,4.169999999999999
2024-03-01 14:00:00,3.11,14,4,0,3.52,3.659999999999999
2024-03-01 15:00:00,2.65,15,4,0,3.11,3.0933333333333324
2024-03-01 16:00:00,3.15,16,4,0,2.65,2.9699999999999993
2024-03-01 17:00:00,3.08,17,4,0,3.15,2.9599999999999995
2024-03-01 18:00:00,5.06,18,4,0,3.08,3.7633333333333323
2024-03-01 19:00:00,4.93,19,4,0,5.06,4.356666666666666
2024-03-01 20:00:00,4.77,20,4,0,4.93,4.919999999999999
2024-03-01 21:00:00,2.76,21,4,0,4.77,4.153333333333332
2024-03-01 22:00:00,2.56,22,4,0,2.76,3.363333333333333
2024-03-01 23:00:00,2.43,23,4,0,2.56,2.5833333333333326
2024-03-02 00:00:00,2.19,0,5,1,2.43,2.3933333333333326
2024-03-02 01:00:00,2.42,1,5,1,2.19,2.346666666666666
2024-03-02 02:00:00,2.64,2,5,1,2.42,2.416666666666666
2024-03-02 03:00:00,2.38,3,5,1,2.64,2.4799999999999995
2024-03-02 04:00:00,2.07,4,5,1,2.38,2.363333333333333
2024-03-02 05:00:00,2.39,5,5,1,2.07,2.2799999999999994
2024-03-02 06:00:00,2.94,6,5,1,2.39,2.4666666666666663
2024-03-02 07:00:00,3.88,7,5,1,2.94,3.069999999999999
2024-03-02 08:00:00,3.98,8,5,1,3.88,3.599999999999999
2024-03-02 09:00:00,4.01,9,5,1,3.98,3.9566666666666657
2024-03-02 10:00:00,3.85,10,5,1,4.01,3.946666666666666
2024-03-02 11:00:00,4.13,11,5,1,3.85,3.996666666666666
2024-03-02 12:00:00,3.98,12,5,1,4.13,3.986666666666666
2024-03-02 13:00:00,2.79,13,5,1,3.98,3.633333333333333
2024-03-02 14:00:00,2.53,14,5,1,2.79,3.099999999999999
2024-03-02 15:00:00,2.62,15,5,1,2.53,2.6466666666666656
2024-03-02 16:00:00,2.85,16,5,1,2.62,2.6666666666666656
2024-03-02 17:00:00,2.63,17,5,1,2.85,2.6999999999999993
2024-03-02 18:00:00,4.85,18,5,1,2.63,3.443333333333333
2024-03-02 19:00:00,4.43,19,5,1,4.85,3.969999999999999
2024-03-02 20:00:00,4.55,20,5,1,4.43,4.6099999999999985
2024-03-02 21:00:00,2.89,21,5,1,4.55,3.9566666666666657
2024-03-02 22:00:00,2.02,22,5,1,2.89,3.1533333333333324
2024-03-02 23:00:00,1.95,23,5,1,2.02,2.2866666666666657
2024-03-03 00:00:00,2.0,0,6,1,1.95,1.989999999999999
2024-03-03 01:00:00,2.56,1,6,1,2.0,2.1699999999999995
2024-03-03 02:00:00,2.2,2,6,1,2.56,2.2533333333333325
2024-03-03 03:00:00,2.82,3,6,1,2.2,2.526666666666666
2024-03-03 04:00:00,2.2,4,6,1,2.82,2.406666666666666
2024-03-03 05:00:00,2.35,5,6,1,2.2,2.4566666666666657
2024-03-03 06:00:00,3.02,6,6,1,2.35,2.5233333333333325
2024-03-03 07:00:00,4.41,7,6,1,3.02,3.2599999999999993
2024-03-03 08:00:00,4.42,8,6,1,4.41,3.9499999999999993
2024-03-03 09:00:00,4.25,9,6,1,4.42,4.359999999999999
2024-03-03 10:00:00,4.21,10,6,1,4.25,4.293333333333333
2024-03-03 11:00:00,4.13,11,6,1,4.21,4.196666666666666
2024-03-03 12:00:00,4.17,12,6,1,4.13,4.169999999999999
2024-03-03 13:00:00,2.6,13,6,1,4.17,3.6333333333333324
2024-03-03 14:00:00,2.55,14,6,1,2.6,3.106666666666666
2024-03-03 15:00:00,2.71,15,6,1,2.55,2.619999999999999
2024-03-03 16:00:00,2.68,16,6,1,2.71,2.646666666666666
2024-03-03 17:00:00,2.62,17,6,1,2.68,2.6699999999999995
2024-03-03 18:00:00,4.65,18,6,1,2.62,3.3166666666666664
2024-03-03 19:00:00,4.7,19,6,1,4.65,3.9899999999999998
2024-03-03 20:00:00,4.53,20,6,1,4.7,4.626666666666666
2024-03-03 21:00:00,3.01,21,6,1,4.53,4.079999999999999
2024-03-03 22:00:00,2.08,22,6,1,3.01,3.2066666666666657
2024-03-03 23:00:00,2.27,23,6,1,2.08,2.4533333333333327
2024-03-04 00:00:00,2.47,0,0,0,2.27,2.273333333333333
2024-03-04 01:00:00,2.24,1,0,0,2.47,2.326666666666666
2024-03-04 02:00:00,2.6,2,0,0,2.24,2.436666666666666
2024-03-04 03:00:00,2.59,3,0,0,2.6,2.476666666666666
2024-03-04 04:00:00,2.92,4,0,0,2.59,2.7033333333333327
2024-03-04 05:00:00,2.74,5,0,0,2.92,2.7499999999999996
2024-03-04 06:00:00,2.81,6,0,0,2.74,2.823333333333333
2024-03-04 07:00:00,4.69,7,0,0,2.81,3.4133333333333327
2024-03-04 08:00:00,4.56,8,0,0,4.69,4.02
2024-03-04 09:00:00,4.43,9,0,0,4.56,4.56
2024-03-04 10:00:00,4.27,10,0,0,4.43,4.419999999999999
2024-03-04 11:00:00,4.12,11,0,0,4.27,4.2733333333333325
2024-03-04 12:00:00,4.24,12,0,0,4.12,4.21
2024-03-04 13:00:00,3.23,13,0,0,4.24,3.863333333333333
2024-03-04 14:00:00,3.39,14,0,0,3.23,3.6199999999999997
2024-03-04 15:00:00,3.32,15,0,0,3.39,3.3133333333333326
2024-03-04 16:00:00,2.92,16,0,0,3.32,3.209999999999999
2024-03-04 17:00:00,2.79,17,0,0,2.92,3.0099999999999993
2024-03-04 18:00:00,4.84,18,0,0,2.79,3.5166666666666657
2024-03-04 19:00:00,4.46,19,0,0,4.84,4.0299999999999985
2024-03-04 20:00:00,4.88,20,0,0,4.46,4.726666666666666
2024-03-04 21:00:00,2.99,21,0,0,4.88,4.109999999999999
2024-03-04 22:00:00,2.52,22,0,0,2.99,3.463333333333333
2024-03-04 23:00:00,2.3,23,0,0,2.52,2.603333333333333
2024-03-05 00:00:00,2.72,0,1,0,2.3,2.5133333333333328
2024-03-05 01:00:00,2.51,1,1,0,2.72,2.5099999999999993
2024-03-05 02:00:00,2.39,2,1,0,2.51,2.5399999999999996
2024-03-05 03:00:00,2.05,3,1,0,2.39,2.316666666666666
2024-03-05 04:00:00,2.61,4,1,0,2.05,2.349999999999999
2024-03-05 05:00:00,2.97,5,1,0,2.61,2.543333333333333
2024-03-05 06:00:00,3.35,6,1,0,2.97,2.976666666666666
2024-03-05 07:00:00,4.23,7,1,0,3.35,3.516666666666666
2024-03-05 08:00:00,4.2,8,1,0,4.23,3.926666666666666
2024-03-05 09:00:00,4.41,9,1,0,4.2,4.28
2024-03-05 10:00:00,4.12,10,1,0,4.41,4.243333333333333
2024-03-05 11:00:00,4.38,11,1,0,4.12,4.303333333333332
2024-03-05 12:00:00,4.47,12,1,0,4.38,4.323333333333332
2024-03-05 13:00:00,3.27,13,1,0,4.47,4.039999999999999
2024-03-05 14:00:00,3.0,14,1,0,3.27,3.5799999999999996
2024-03-05 15:00:00,2.98,15,1,0,3.0,3.0833333333333326
2024-03-05 16:00:00,2.84,16,1,0,2.98,2.9399999999999995
2024-03-05 17:00:00,2.85,17,1,0,2.84,2.8899999999999992
2024-03-05 18:00:00,4.77,18,1,0,2.85,3.486666666666666
2024-03-05 19:00:00,4.89,19,1,0,4.77,4.169999999999999
2024-03-05 20:00:00,5.0,20,1,0,4.89,4.886666666666666
2024-03-05 21:00:00,2.86,21,1,0,5.0,4.249999999999999
2024-03-05 22:00:00,2.92,22,1,0,2.86,3.5933333333333324
2024-03-05 23:00:00,2.57,23,1,0,2.92,2.7833333333333328
2024-03-06 00:00:00,2.62,0,2,0,2.57,2.703333333333333
2024-03-06 01:00:00,2.48,1,2,0,2.62,2.556666666666666
2024-03-06 02:00:00,2.14,2,2,0,2.48,2.4133333333333327
2024-03-06 03:00:00,2.8,3,2,0,2.14,2.4733333333333327
2024-03-06 04:00:00,2.77,4,2,0,2.8,2.569999999999999
2024-03-06 05:00:00,2.57,5,2,0,2.77,2.7133333333333325
2024-03-06 06:00:00,3.04,6,2,0,2.57,2.793333333333333
2024-03-06 07:00:00,4.43,7,2,0,3.04,3.3466666666666662
2024-03-06 08:00:00,4.01,8,2,0,4.43,3.8266666666666658
2024-03-06 09:00:00,4.22,9,2,0,4.01,4.22
2024-03-06 10:00:00,4.48,10,2,0,4.22,4.2366666666666655
2024-03-06 11:00:00,4.07,11,2,0,4.48,4.256666666666667
2024-03-06 12:00:00,4.38,12,2,0,4.07,4.31
2024-03-06 13:00:00,2.75,13,2,0,4.38,3.733333333333333
2024-03-06 14:00:00,3.12,14,2,0,2.75,3.416666666666666
2024-03-06 15:00:00,3.02,15,2,0,3.12,2.963333333333333
2024-03-06 16:00:00,2.7,16,2,0,3.02,2.946666666666666
2024-03-06 17:00:00,3.26,17,2,0,2.7,2.9933333333333327
2024-03-06 18:00:00,4.68,18,2,0,3.26,3.5466666666666664
2024-03-06 19:00:00,4.66,19,2,0,4.68,4.199999999999999
2024-03-06 20:00:00,4.87,20,2,0,4.66,4.7366666666666655
2024-03-06 21:00:00,3.25,21,2,0,4.87,4.259999999999999
2024-03-06 22:00:00,2.42,22,2,0,3.25,3.513333333333333
2024-03-06 23:00:00,2.64,23,2,0,2.42,2.7699999999999996
2024-03-07 00:00:00,2.72,0,3,0,2.64,2.593333333333333
2024-03-07 01:00:00,2.77,1,3,0,2.72,2.7099999999999995
2024-03-07 02:00:00,2.67,2,3,0,2.77,2.7199999999999993
2024-03-07 03:00:00,2.56,3,3,0,2.67,2.666666666666666
2024-03-07 04:00:00,2.46,4,3,0,2.56,2.563333333333333
2024-03-07 05:00:00,2.65,5,3,0,2.46,2.556666666666666
2024-03-07 06:00:00,2.82,6,3,0,2.65,2.6433333333333326
2024-03-07 07:00:00,3.75,7,3,0,2.82,3.073333333333333
2024-03-07 08:00:00,4.42,8,3,0,3.75,3.6633333333333327
2024-03-07 09:00:00,4.51,9,3,0,4.42,4.226666666666666
2024-03-07 10:00:00,3.86,10,3,0,4.51,4.263333333333333
2024-03-07 11:00:00,4.13,11,3,0,3.86,4.166666666666665
2024-03-07 12:00:00,4.45,12,3,0,4.13,4.146666666666666
2024-03-07 13:00:00,3.44,13,3,0,4.45,4.006666666666666
2024-03-07 14:00:00,3.03,14,3,0,3.44,3.6399999999999992
2024-03-07 15:00:00,2.88,15,3,0,3.03,3.116666666666666
2024-03-07 16:00:00,2.99,16,3,0,2.88,2.9666666666666663
2024-03-07 17:00:00,3.3,17,3,0,2.99,3.056666666666666
2024-03-07 18:00:00,4.7,18,3,0,3.3,3.6633333333333327
2024-03-07 19:00:00,4.67,19,3,0,4.7,4.223333333333333
