Datetime,Energy_kW,Temperature_C,Humidity_pct,PowerCut_Risk,ShortCircuit_Risk,ExcessElectricity_Risk,CarbonCredit_USD,LowPollution_Flag,hour,day_of_week,is_weekend,Energy_kW_lag1,Energy_kW_lag24,PowerCut_Risk_lag1,PowerCut_Risk_lag24,ShortCircuit_Risk_lag1,ShortCircuit_Risk_lag24,ExcessElectricity_Risk_lag1,ExcessElectricity_Risk_lag24,Energy_rolling_mean_3,PowerCut_Risk_rolling_6,temp_humidity_interaction
2024-03-06 09:00:00,4.36,2.3,68.5,-0.002,0.053,0.062,0.0045,0.0,9,2,0,4.49,4.66,0.028,0.4,0.053,0.052,0.055,0.058,4.409999999999999,0.010500000000000018,1.5755
2024-03-06 10:00:00,4.07,4.9,58.6,0.023,0.053,0.041,0.0044,0.0,10,2,0,4.36,4.14,-0.002,-0.04,0.053,0.052,0.062,0.081,4.306666666666666,0.017166666666666688,2.8714000000000004
2024-03-06 11:00:00,4.44,4.7,44.7,-0.009,0.053,0.054,0.005,0.0,11,2,0,4.07,4.29,0.023,-0.023,0.053,0.052,0.041,0.087,4.29,0.008333333333333352,2.1009
2024-03-06 12:00:00,4.28,14.8,55.5,-0.033,0.053,0.013,0.005,0.0,12,2,0,4.44,3.93,-0.009,0.006,0.053,0.052,0.054,0.011,4.263333333333333,0.004666666666666684,8.214
2024-03-06 13:00:00,2.8,10.9,62.0,0.016,0.053,0.04,0.0034,0.0,13,2,0,4.28,3.09,-0.033,-0.014,0.053,0.052,0.013,0.083,3.84,0.0038333333333333518,6.758000000000001
2024-03-06 14:00:00,3.07,14.1,50.7,0.046,0.053,0.082,0.0038,0.0,14,2,0,2.8,3.37,0.016,-0.035,0.053,0.052,0.04,0.032,3.383333333333333,0.006833333333333351,7.1487
2024-03-06 15:00:00,3.28,14.2,58.0,-0.023,0.053,0.029,0.0042,0.0,15,2,0,3.07,3.16,0.046,-0.01,0.053,0.052,0.082,0.057,3.0499999999999994,0.0033333333333333513,8.235999999999999
2024-03-06 16:00:00,3.16,15.7,48.5,-0.027,0.053,0.08,0.0044,0.0,16,2,0,3.28,3.02,-0.023,-0.046,0.053,0.052,0.029,0.032,3.1699999999999995,-0.004999999999999982,7.6145
2024-03-06 17:00:00,2.9,18.0,54.7,-0.007,0.053,0.041,0.0046,0.0,17,2,0,3.16,3.28,-0.027,0.036,0.053,0.052,0.08,0.023,3.113333333333333,-0.004666666666666649,9.846
2024-03-06 18:00:00,4.89,18.1,63.0,0.623,0.053,0.0,0.0088,0.0,18,2,0,2.9,4.69,-0.007,0.6,0.053,0.052,0.041,0.046,3.649999999999999,0.10466666666666669,11.403000000000002
2024-03-06 19:00:00,5.02,21.8,68.0,0.645,0.053,0.044,0.0096,0.0,19,2,0,4.89,5.09,0.623,0.553,0.053,0.052,0.0,0.013,4.269999999999999,0.20950000000000002,14.824000000000002
2024-03-06 20:00:00,4.71,25.5,68.2,0.629,0.053,0.058,0.0087,0.0,20,2,0,5.02,4.88,0.645,0.587,0.053,0.052,0.044,0.074,4.873333333333332,0.3066666666666667,17.391000000000002
2024-03-06 21:00:00,3.03,20.0,48.7,-0.048,0.053,0.033,0.0048,0.0,21,2,0,4.71,2.49,0.629,0.022,0.053,0.052,0.058,0.02,4.253333333333333,0.30250000000000005,9.74
2024-03-06 22:00:00,2.8,19.7,55.6,0.003,0.053,0.027,0.0034,0.0,22,2,0,3.03,2.54,-0.048,-0.017,0.053,0.052,0.033,0.014,3.5133333333333323,0.30750000000000005,10.953199999999999
2024-03-06 23:00:00,2.46,20.1,52.2,-0.012,0.053,0.074,0.002,0.0,23,2,0,2.8,2.46,0.003,-0.027,0.053,0.052,0.027,0.061,2.7633333333333323,0.3066666666666667,10.4922
2024-03-07 00:00:00,2.42,16.6,54.4,0.023,0.053,0.037,0.0015,1.0,0,3,0,2.46,2.48,-0.012,0.001,0.053,0.053,0.074,0.087,2.559999999999999,0.20666666666666667,9.0304
2024-03-07 01:00:00,2.78,18.8,54.0,-0.017,0.053,0.07,0.0016,1.0,1,3,0,2.42,2.6,0.023,0.044,0.053,0.053,0.037,0.038,2.5533333333333323,0.09633333333333334,10.152000000000001
2024-03-07 02:00:00,2.85,14.9,62.4,-0.001,0.053,0.045,0.0015,1.0,2,3,0,2.78,2.9,-0.017,-0.036,0.053,0.053,0.07,0.029,2.6833333333333322,-0.008666666666666649,9.2976
2024-03-07 03:00:00,2.63,9.5,49.3,-0.046,0.053,0.063,0.0013,1.0,3,3,0,2.85,2.43,-0.001,-0.028,0.053,0.053,0.045,0.072,2.7533333333333325,-0.008333333333333316,4.6834999999999996
2024-03-07 04:00:00,2.47,6.7,52.3,-0.026,0.053,0.017,0.0011,1.0,4,3,0,2.63,2.63,-0.046,-0.017,0.053,0.053,0.063,0.048,2.6499999999999995,-0.013166666666666648,3.5040999999999998
2024-03-07 05:00:00,2.85,6.2,60.9,-0.005,0.053,0.051,0.0014,1.0,5,3,0,2.47,3.05,-0.026,0.044,0.053,0.053,0.017,0.086,2.649999999999999,-0.011999999999999983,3.7758
2024-03-07 06:00:00,3.23,8.7,49.0,-0.035,0.053,0.029,0.0023,1.0,6,3,0,2.85,3.01,-0.005,-0.011,0.053,0.053,0.051,0.096,2.8499999999999996,-0.02166666666666665,4.263
2024-03-07 07:00:00,4.14,5.5,42.8,0.016,0.053,0.038,0.0036,0.0,7,3,0,3.23,4.38,-0.035,0.021,0.053,0.053,0.029,0.095,3.4066666666666663,-0.01616666666666665,2.3539999999999996
2024-03-07 08:00:00,4.14,7.3,60.7,-0.048,0.053,0.008,0.0041,0.0,8,3,0,4.14,4.49,0.016,0.028,0.053,0.053,0.038,0.055,3.836666666666666,-0.023999999999999983,4.4311
2024-03-07 09:00:00,3.97,6.3,57.2,0.022,0.053,0.009,0.0041,0.0,9,3,0,4.14,4.36,-0.048,-0.002,0.053,0.053,0.008,0.062,4.083333333333333,-0.01266666666666665,3.6036
2024-03-07 10:00:00,4.42,7.3,67.2,-0.01,0.053,0.022,0.0048,0.0,10,3,0,3.97,4.07,0.022,0.023,0.053,0.053,0.009,0.041,4.176666666666667,-0.009999999999999983,4.9056
2024-03-07 11:00:00,4.41,13.0,61.9,0.004,0.053,0.057,0.0049,0.0,11,3,0,4.42,4.44,-0.01,-0.009,0.053,0.053,0.022,0.054,4.266666666666667,-0.008499999999999982,8.046999999999999
2024-03-07 12:00:00,4.38,9.4,56.9,0.035,0.053,0.051,0.0051,0.0,12,3,0,4.41,4.28,0.004,-0.033,0.053,0.053,0.057,0.013,4.403333333333332,0.0031666666666666857,5.3486
2024-03-07 13:00:00,2.68,9.5,60.4,-0.025,0.053,0.073,0.0032,0.0,13,3,0,4.38,2.8,0.035,0.016,0.053,0.053,0.051,0.04,3.823333333333333,-0.003666666666666648,5.7379999999999995
2024-03-07 14:00:00,2.94,10.7,50.2,0.021,0.053,0.037,0.0036,0.0,14,3,0,2.68,3.07,-0.025,0.046,0.053,0.053,0.073,0.082,3.3333333333333326,0.007833333333333352,5.3713999999999995
2024-03-07 15:00:00,2.77,13.0,57.1,0.031,0.053,0.037,0.0035,0.0,15,3,0,2.94,3.28,0.021,-0.023,0.053,0.053,0.037,0.029,2.7966666666666664,0.009333333333333353,7.423000000000001
2024-03-07 16:00:00,3.29,18.5,56.9,0.012,0.053,0.043,0.0046,0.0,16,3,0,2.77,3.16,0.031,-0.027,0.053,0.053,0.037,0.08,2.9999999999999996,0.013000000000000018,10.526499999999999
2024-03-07 17:00:00,2.98,16.9,60.2,-0.016,0.053,0.081,0.0048,0.0,17,3,0,3.29,2.9,0.012,-0.007,0.053,0.053,0.043,0.041,3.013333333333333,0.009666666666666686,10.1738
2024-03-07 18:00:00,5.04,21.2,67.5,0.589,0.053,0.021,0.0091,0.0,18,3,0,2.98,4.89,-0.016,0.623,0.053,0.053,0.081,0.0,3.7699999999999996,0.10200000000000002,14.31
2024-03-07 19:00:00,4.74,20.9,54.2,0.581,0.053,0.046,0.0091,0.0,19,3,0,5.04,5.02,0.589,0.645,0.053,0.053,0.021,0.044,4.253333333333333,0.20299999999999999,11.3278
2024-03-07 20:00:00,4.92,24.7,56.3,0.556,0.053,0.1,0.0091,0.0,20,3,0,4.74,4.71,0.581,0.629,0.053,0.053,0.046,0.058,4.8999999999999995,0.2921666666666667,13.906099999999999
2024-03-07 21:00:00,3.15,21.7,56.7,0.015,0.053,0.086,0.005,0.0,21,3,0,4.92,3.03,0.556,-0.048,0.053,0.053,0.1,0.033,4.27,0.28950000000000004,12.3039
2024-03-07 22:00:00,2.57,18.1,52.6,-0.042,0.053,0.079,0.0031,0.0,22,3,0,3.15,2.8,0.015,0.003,0.053,0.053,0.086,0.027,3.5466666666666655,0.2805,9.5206
2024-03-07 23:00:00,2.69,17.8,57.2,0.035,0.053,0.069,0.0022,0.0,23,3,0,2.57,2.46,-0.042,-0.012,0.053,0.053,0.079,0.074,2.803333333333333,0.289,10.181600000000001
2024-03-08 00:00:00,2.89,17.1,44.4,-0.022,0.054,0.051,0.0017,1.0,0,4,0,2.69,2.42,0.035,0.023,0.053,0.053,0.069,0.037,2.7166666666666663,0.1871666666666667,7.5924000000000005
2024-03-08 01:00:00,2.57,17.8,55.8,0.029,0.054,0.058,0.0014,1.0,1,4,0,2.89,2.78,-0.022,-0.017,0.054,0.053,0.051,0.07,2.7166666666666663,0.09516666666666669,9.9324
2024-03-08 02:00:00,2.51,14.1,54.9,0.02,0.054,0.041,0.0013,1.0,2,4,0,2.57,2.85,0.029,-0.001,0.054,0.053,0.058,0.045,2.6566666666666663,0.005833333333333353,7.740899999999999
2024-03-08 03:00:00,2.6,10.1,62.6,-0.049,0.054,0.03,0.0012,1.0,3,4,0,2.51,2.63,0.02,-0.046,0.054,0.053,0.041,0.063,2.559999999999999,-0.0048333333333333145,6.3225999999999996
2024-03-08 04:00:00,2.26,11.3,65.0,0.041,0.054,0.027,0.001,1.0,4,4,0,2.6,2.47,-0.049,-0.026,0.054,0.053,0.03,0.017,2.4566666666666657,0.00900000000000002,7.345
2024-03-08 05:00:00,2.65,11.9,42.3,0.045,0.054,0.1,0.0013,1.0,5,4,0,2.26,2.85,0.041,-0.005,0.054,0.053,0.027,0.051,2.5033333333333325,0.010666666666666685,5.0337
2024-03-08 06:00:00,3.19,4.2,58.6,-0.001,0.054,0.002,0.0023,1.0,6,4,0,2.65,3.23,0.045,-0.035,0.054,0.053,0.1,0.029,2.6999999999999993,0.014166666666666683,2.4612
2024-03-08 07:00:00,4.29,3.0,67.3,0.006,0.054,0.03,0.0038,0.0,7,4,0,3.19,4.14,-0.001,0.016,0.054,0.053,0.002,0.038,3.3766666666666665,0.01033333333333335,2.0189999999999997
2024-03-08 08:00:00,4.27,2.6,60.8,-0.03,0.054,0.051,0.0043,0.0,8,4,0,4.29,4.14,0.006,-0.048,0.054,0.053,0.03,0.008,3.9166666666666656,0.0020000000000000187,1.5807999999999998
2024-03-08 09:00:00,4.02,6.1,50.8,0.025,0.054,0.011,0.0042,0.0,9,4,0,4.27,3.97,-0.03,0.022,0.054,0.053,0.051,0.009,4.1933333333333325,0.01433333333333335,3.0987999999999993
2024-03-08 10:00:00,4.18,5.9,46.1,0.003,0.054,0.052,0.0045,0.0,10,4,0,4.02,4.42,0.025,-0.01,0.054,0.053,0.011,0.022,4.156666666666666,0.00800000000000002,2.7199
2024-03-08 11:00:00,4.46,7.5,64.1,0.008,0.054,0.04,0.005,0.0,11,4,0,4.18,4.41,0.003,0.004,0.054,0.053,0.052,0.057,4.22,0.0018333333333333517,4.807499999999999
2024-03-08 12:00:00,4.49,8.0,67.5,0.032,0.054,0.019,0.0052,0.0,12,4,0,4.46,4.38,0.008,0.035,0.054,0.053,0.04,0.051,4.376666666666666,0.007333333333333351,5.4
2024-03-08 13:00:00,2.98,8.8,65.5,-0.02,0.054,0.03,0.0036,0.0,13,4,0,4.49,2.68,0.032,-0.025,0.054,0.053,0.019,0.073,3.9766666666666666,0.0030000000000000183,5.764000000000001
2024-03-08 14:00:00,2.85,14.5,50.7,-0.002,0.054,0.004,0.0035,0.0,14,4,0,2.98,2.94,-0.02,0.021,0.054,0.053,0.03,0.037,3.4399999999999995,0.007666666666666684,7.351500000000001
2024-03-08 15:00:00,2.77,12.7,47.0,-0.005,0.054,0.063,0.0035,0.0,15,4,0,2.85,2.77,-0.002,0.031,0.054,0.053,0.004,0.037,2.866666666666666,0.002666666666666684,5.968999999999999
2024-03-08 16:00:00,2.97,16.2,51.8,-0.012,0.054,0.087,0.0042,0.0,16,4,0,2.77,3.29,-0.005,0.012,0.054,0.053,0.063,0.043,2.863333333333333,0.00016666666666668417,8.3916
2024-03-08 17:00:00,3.16,16.1,65.4,0.018,0.054,0.002,0.0051,0.0,17,4,0,2.97,2.98,-0.012,-0.016,0.054,0.053,0.087,0.081,2.9666666666666663,0.0018333333333333506,10.529400000000003
2024-03-08 18:00:00,4.82,23.3,35.0,0.597,0.054,0.069,0.0087,0.0,18,4,0,3.16,5.04,0.018,0.589,0.054,0.053,0.002,0.021,3.65,0.09600000000000002,8.155
2024-03-08 19:00:00,4.87,20.2,56.3,0.642,0.054,0.082,0.0094,0.0,19,4,0,4.82,4.74,0.597,0.581,0.054,0.053,0.069,0.046,4.283333333333332,0.20633333333333334,11.3726
2024-03-08 20:00:00,4.72,20.3,51.2,0.611,0.054,0.08,0.0087,0.0,20,4,0,4.87,4.92,0.642,0.556,0.054,0.053,0.082,0.1,4.803333333333333,0.3085,10.393600000000001
2024-03-08 21:00:00,2.91,21.2,60.1,-0.049,0.054,0.019,0.0047,0.0,21,4,0,4.72,3.15,0.611,0.015,0.054,0.053,0.08,0.086,4.166666666666666,0.30116666666666664,12.7412
2024-03-08 22:00:00,2.58,18.3,49.7,-0.015,0.054,0.018,0.0031,0.0,22,4,0,2.91,2.57,-0.049,-0.042,0.054,0.053,0.019,0.079,3.4033333333333324,0.3006666666666667,9.0951
2024-03-08 23:00:00,2.64,17.6,71.7,0.0,0.054,0.043,0.0021,0.0,23,4,0,2.58,2.69,-0.015,0.035,0.054,0.053,0.018,0.069,2.7099999999999995,0.2976666666666667,12.619200000000001
2024-03-09 00:00:00,2.69,17.4,60.8,-0.012,0.054,0.046,0.0016,1.0,0,5,1,2.64,2.89,0.0,-0.022,0.054,0.054,0.043,0.051,2.6366666666666663,0.19616666666666668,10.579199999999998
2024-03-09 01:00:00,2.36,15.6,49.1,-0.021,0.054,0.016,0.0013,1.0,1,5,1,2.69,2.57,-0.012,0.029,0.054,0.054,0.046,0.058,2.5633333333333326,0.08566666666666668,7.6596
2024-03-09 02:00:00,2.69,17.9,56.4,0.012,0.054,0.019,0.0014,1.0,2,5,1,2.36,2.51,-0.021,0.02,0.054,0.054,0.016,0.041,2.579999999999999,-0.014166666666666649,10.0956
2024-03-09 03:00:00,2.25,14.6,53.6,0.003,0.054,0.04,0.0011,1.0,3,5,1,2.69,2.6,0.012,-0.049,0.054,0.054,0.019,0.03,2.4333333333333327,-0.0054999999999999815,7.8256
2024-03-09 04:00:00,2.54,5.9,59.6,-0.043,0.054,0.046,0.0011,1.0,4,5,1,2.25,2.26,0.003,0.041,0.054,0.054,0.04,0.027,2.4933333333333327,-0.010166666666666649,3.5164000000000004
2024-03-09 05:00:00,2.43,9.5,53.9,-0.008,0.054,0.044,0.0012,1.0,5,5,1,2.54,2.65,-0.043,0.045,0.054,0.054,0.046,0.1,2.4066666666666663,-0.011499999999999982,5.1205
2024-03-09 06:00:00,2.99,7.4,58.5,-0.031,0.054,0.035,0.0022,1.0,6,5,1,2.43,3.19,-0.008,-0.001,0.054,0.054,0.044,0.002,2.653333333333333,-0.014666666666666647,4.329000000000001
2024-03-09 07:00:00,3.95,4.5,41.7,-0.017,0.054,0.011,0.0035,0.0,7,5,1,2.99,4.29,-0.031,0.006,0.054,0.054,0.035,0.03,3.123333333333333,-0.01399999999999998,1.8765
2024-03-09 08:00:00,4.16,5.0,64.9,0.015,0.054,0.083,0.0042,0.0,8,5,1,3.95,4.27,-0.017,-0.03,0.054,0.054,0.011,0.051,3.6999999999999997,-0.013499999999999979,3.245
2024-03-09 09:00:00,4.31,5.4,50.5,0.02,0.054,0.059,0.0045,0.0,9,5,1,4.16,4.02,0.015,0.025,0.054,0.054,0.083,0.011,4.14,-0.010666666666666649,2.7270000000000003
2024-03-09 10:00:00,4.11,10.0,44.8,0.012,0.054,0.089,0.0044,0.0,10,5,1,4.31,4.18,0.02,0.003,0.054,0.054,0.059,0.052,4.1933333333333325,-0.0014999999999999816,4.48
2024-03-09 11:00:00,3.81,10.1,56.8,-0.01,0.054,0.01,0.0043,0.0,11,5,1,4.11,4.46,0.012,0.008,0.054,0.054,0.089,0.04,4.076666666666666,-0.001833333333333315,5.7368
2024-03-09 12:00:00,3.73,6.9,65.7,-0.045,0.054,0.022,0.0043,0.0,12,5,1,3.81,4.49,-0.01,0.032,0.054,0.054,0.01,0.019,3.883333333333333,-0.004166666666666648,4.5333000000000006
2024-03-09 13:00:00,2.91,11.8,42.7,-0.036,0.054,0.013,0.0035,0.0,13,5,1,3.73,2.98,-0.045,-0.02,0.054,0.054,0.022,0.03,3.483333333333333,-0.007333333333333314,5.038600000000001
2024-03-09 14:00:00,2.67,10.7,66.2,0.001,0.054,0.013,0.0033,0.0,14,5,1,2.91,2.85,-0.036,-0.002,0.054,0.054,0.013,0.004,3.103333333333333,-0.009666666666666648,7.0834
2024-03-09 15:00:00,2.62,13.9,67.7,-0.024,0.054,0.038,0.0034,0.0,15,5,1,2.67,2.77,0.001,-0.005,0.054,0.054,0.013,0.063,2.733333333333333,-0.016999999999999984,9.410300000000001
2024-03-09 16:00:00,2.31,17.1,50.4,-0.048,0.054,0.077,0.0032,0.0,16,5,1,2.62,2.97,-0.024,-0.012,0.054,0.054,0.038,0.087,2.5333333333333328,-0.026999999999999982,8.618400000000001
2024-03-09 17:00:00,2.45,21.2,59.0,0.031,0.054,0.049,0.0039,0.0,17,5,1,2.31,3.16,-0.048,0.018,0.054,0.054,0.077,0.002,2.4599999999999995,-0.02016666666666665,12.508
2024-03-09 18:00:00,4.67,18.4,46.2,0.64,0.054,0.01,0.0084,0.0,18,5,1,2.45,4.82,0.031,0.597,0.054,0.054,0.049,0.069,3.143333333333333,0.09400000000000001,8.5008
2024-03-09 19:00:00,4.7,21.6,54.9,0.622,0.054,0.019,0.009,0.0,19,5,1,4.67,4.87,0.64,0.642,0.054,0.054,0.01,0.082,3.9399999999999995,0.2036666666666667,11.858400000000001
2024-03-09 20:00:00,4.39,20.9,65.3,0.189,0.054,0.033,0.0081,0.0,20,5,1,4.7,4.72,0.622,0.611,0.054,0.054,0.019,0.08,4.586666666666666,0.23500000000000001,13.647699999999997
2024-03-09 21:00:00,2.61,22.8,55.2,-0.045,0.054,0.039,0.0042,0.0,21,5,1,4.39,2.91,0.189,-0.049,0.054,0.054,0.033,0.019,3.9,0.2315,12.585600000000001
2024-03-09 22:00:00,2.44,18.3,57.0,-0.021,0.054,0.02,0.0029,0.0,22,5,1,2.61,2.58,-0.045,-0.015,0.054,0.054,0.039,0.018,3.146666666666666,0.23600000000000002,10.431000000000001
2024-03-09 23:00:00,2.19,18.0,54.2,-0.002,0.054,0.05,0.0018,0.0,23,5,1,2.44,2.64,-0.021,0.0,0.054,0.054,0.02,0.043,2.4133333333333327,0.23050000000000004,9.756
2024-03-10 00:00:00,2.18,16.5,67.1,0.028,0.055,0.053,0.0013,1.0,0,6,1,2.19,2.69,-0.002,-0.012,0.054,0.054,0.05,0.046,2.27,0.12850000000000003,11.071499999999999
2024-03-10 01:00:00,2.13,12.7,59.3,-0.021,0.055,0.016,0.0012,1.0,1,6,1,2.18,2.36,0.028,-0.021,0.055,0.054,0.053,0.016,2.1666666666666665,0.021333333333333353,7.531099999999999
2024-03-10 02:00:00,2.18,11.8,78.2,0.044,0.055,0.02,0.0011,1.0,2,6,1,2.13,2.69,-0.021,0.012,0.055,0.054,0.016,0.019,2.1633333333333327,-0.002833333333333315,9.2276
2024-03-10 03:00:00,2.51,13.4,59.9,0.006,0.055,0.026,0.0012,1.0,3,6,1,2.18,2.25,0.044,0.003,0.055,0.054,0.02,0.04,2.273333333333333,0.005666666666666684,8.0266
2024-03-10 04:00:00,2.56,7.6,65.4,-0.004,0.055,0.07,0.0011,1.0,4,6,1,2.51,2.54,0.006,-0.043,0.055,0.054,0.026,0.046,2.4166666666666665,0.008500000000000018,4.970400000000001
2024-03-10 05:00:00,2.49,5.4,55.5,-0.01,0.055,0.058,0.0012,1.0,5,6,1,2.56,2.43,-0.004,-0.008,0.055,0.054,0.07,0.044,2.5199999999999996,0.007166666666666685,2.9970000000000003
2024-03-10 06:00:00,2.33,6.5,54.5,-0.019,0.055,0.082,0.0017,1.0,6,6,1,2.49,2.99,-0.01,-0.031,0.055,0.054,0.058,0.035,2.4599999999999995,-0.0006666666666666482,3.5425
2024-03-10 07:00:00,4.05,1.8,75.8,-0.021,0.055,0.03,0.0036,0.0,7,6,1,2.33,3.95,-0.019,-0.017,0.055,0.054,0.082,0.011,2.9566666666666666,-0.0006666666666666482,1.3644
2024-03-10 08:00:00,4.27,4.5,58.1,-0.011,0.055,0.085,0.0043,0.0,8,6,1,4.05,4.16,-0.021,0.015,0.055,0.054,0.03,0.083,3.5499999999999994,-0.009833333333333314,2.6145
2024-03-10 09:00:00,4.14,8.6,40.3,-0.027,0.055,0.074,0.0043,0.0,9,6,1,4.27,4.31,-0.011,0.02,0.055,0.054,0.085,0.059,4.153333333333332,-0.015333333333333315,3.4657999999999998
2024-03-10 10:00:00,4.32,6.6,52.6,0.022,0.055,0.08,0.0047,0.0,10,6,1,4.14,4.11,-0.027,0.012,0.055,0.054,0.074,0.089,4.243333333333332,-0.010999999999999982,3.4715999999999996
2024-03-10 11:00:00,4.18,5.6,54.4,-0.05,0.055,0.045,0.0047,0.0,11,6,1,4.32,3.81,0.022,-0.01,0.055,0.054,0.08,0.01,4.213333333333332,-0.01766666666666665,3.0463999999999998
2024-03-10 12:00:00,4.19,5.3,61.1,-0.024,0.055,0.023,0.0049,0.0,12,6,1,4.18,3.73,-0.05,-0.045,0.055,0.054,0.045,0.022,4.2299999999999995,-0.018499999999999982,3.2382999999999997
2024-03-10 13:00:00,2.69,10.8,28.0,-0.028,0.055,0.027,0.0032,0.0,13,6,1,4.19,2.91,-0.024,-0.036,0.055,0.054,0.023,0.013,3.686666666666666,-0.01966666666666665,3.0240000000000005
2024-03-10 14:00:00,2.85,11.7,54.8,0.021,0.055,0.074,0.0035,0.0,14,6,1,2.69,2.67,-0.028,0.001,0.055,0.054,0.027,0.013,3.2433333333333336,-0.014333333333333314,6.4116
2024-03-10 15:00:00,3.05,14.4,60.0,-0.031,0.055,0.013,0.0039,0.0,15,6,1,2.85,2.62,0.021,-0.024,0.055,0.054,0.074,0.038,2.8633333333333333,-0.01499999999999998,8.64
2024-03-10 16:00:00,2.83,16.1,67.1,0.025,0.055,0.06,0.004,0.0,16,6,1,3.05,2.31,-0.031,-0.048,0.055,0.054,0.013,0.077,2.91,-0.01449999999999998,10.803099999999999
2024-03-10 17:00:00,2.71,21.0,42.4,-0.049,0.055,0.003,0.0043,0.0,17,6,1,2.83,2.45,0.025,0.031,0.055,0.054,0.06,0.049,2.8633333333333333,-0.014333333333333314,8.904
2024-03-10 18:00:00,4.63,21.9,60.6,0.629,0.055,0.031,0.0083,0.0,18,6,1,2.71,4.67,-0.049,0.64,0.055,0.054,0.003,0.01,3.3899999999999992,0.09450000000000003,13.271399999999998
2024-03-10 19:00:00,4.32,19.5,51.8,0.199,0.055,0.077,0.0083,0.0,19,6,1,4.63,4.7,0.629,0.622,0.055,0.054,0.031,0.019,3.8866666666666667,0.13233333333333339,10.100999999999999
2024-03-10 20:00:00,4.4,19.5,56.8,0.243,0.055,0.015,0.0081,0.0,20,6,1,4.32,4.39,0.199,0.189,0.055,0.054,0.077,0.033,4.449999999999999,0.16933333333333336,11.075999999999999
2024-03-10 21:00:00,2.48,20.5,56.5,0.013,0.055,0.076,0.004,0.0,21,6,1,4.4,2.61,0.243,-0.045,0.055,0.054,0.015,0.039,3.733333333333333,0.17666666666666667,11.5825
2024-03-10 22:00:00,2.2,22.6,50.8,0.029,0.055,0.046,0.0026,0.0,22,6,1,2.48,2.44,0.013,-0.021,0.055,0.054,0.076,0.02,3.026666666666667,0.17733333333333337,11.480799999999999
2024-03-10 23:00:00,2.1,19.3,54.3,-0.01,0.055,0.062,0.0017,0.0,23,6,1,2.2,2.19,0.029,-0.002,0.055,0.054,0.046,0.05,2.26,0.18383333333333338,10.4799
2024-03-11 00:00:00,2.39,14.2,58.7,0.004,0.055,0.077,0.0014,1.0,0,0,0,2.1,2.18,-0.01,0.028,0.055,0.055,0.062,0.053,2.23,0.07966666666666668,8.3354
2024-03-11 01:00:00,2.68,14.7,55.6,-0.025,0.055,0.052,0.0015,1.0,1,0,0,2.39,2.13,0.004,-0.021,0.055,0.055,0.077,0.016,2.39,0.042333333333333355,8.1732
2024-03-11 02:00:00,3.19,14.5,57.3,-0.009,0.055,0.093,0.0017,1.0,2,0,0,2.68,2.18,-0.025,0.044,0.055,0.055,0.052,0.02,2.7533333333333334,0.0003333333333333524,8.308499999999999
2024-03-11 03:00:00,2.77,10.1,61.8,-0.037,0.055,0.068,0.0013,1.0,3,0,0,3.19,2.51,-0.009,0.006,0.055,0.055,0.093,0.026,2.8799999999999994,-0.007999999999999981,6.2418
2024-03-11 04:00:00,2.93,10.0,62.8,0.049,0.055,0.053,0.0013,1.0,4,0,0,2.77,2.56,-0.037,-0.004,0.055,0.055,0.068,0.07,2.963333333333333,-0.004666666666666648,6.28
2024-03-11 05:00:00,2.93,9.4,51.4,0.046,0.055,0.07,0.0014,1.0,5,0,0,2.93,2.49,0.049,-0.01,0.055,0.055,0.053,0.058,2.8766666666666665,0.004666666666666686,4.8316
2024-03-11 06:00:00,2.86,11.2,45.4,0.014,0.055,0.075,0.0021,1.0,6,0,0,2.93,2.33,0.046,-0.019,0.055,0.055,0.07,0.082,2.9066666666666663,0.006333333333333353,5.0847999999999995
2024-03-11 07:00:00,4.09,3.7,63.7,-0.001,0.055,0.079,0.0036,0.0,7,0,0,2.86,4.05,0.014,-0.021,0.055,0.055,0.075,0.03,3.293333333333333,0.010333333333333352,2.3569000000000004
2024-03-11 08:00:00,4.87,2.0,65.0,0.391,0.055,0.09,0.0049,0.0,8,0,0,4.09,4.27,-0.001,-0.011,0.055,0.055,0.079,0.085,3.9399999999999995,0.07700000000000003,1.3
2024-03-11 09:00:00,4.58,5.1,62.0,0.423,0.055,0.081,0.0048,0.0,9,0,0,4.87,4.14,0.391,-0.027,0.055,0.055,0.09,0.074,4.513333333333333,0.1536666666666667,3.162
2024-03-11 10:00:00,4.56,4.5,56.8,0.435,0.055,0.037,0.0049,0.0,10,0,0,4.58,4.32,0.423,0.022,0.055,0.055,0.081,0.08,4.669999999999999,0.21800000000000005,2.556
2024-03-11 11:00:00,4.16,8.0,78.5,0.015,0.055,0.097,0.0047,0.0,11,0,0,4.56,4.18,0.435,-0.05,0.055,0.055,0.037,0.045,4.433333333333333,0.21283333333333335,6.28
2024-03-11 12:00:00,4.37,8.2,57.1,-0.042,0.055,0.056,0.0051,0.0,12,0,0,4.16,4.19,0.015,-0.024,0.055,0.055,0.097,0.023,4.363333333333333,0.20350000000000001,4.6822
2024-03-11 13:00:00,3.28,9.5,53.5,0.035,0.055,0.052,0.0039,0.0,13,0,0,4.37,2.69,-0.042,-0.028,0.055,0.055,0.056,0.027,3.936666666666666,0.20950000000000002,5.0825
